Audiofile,start,end,class
test.wav,8163.09,8163.1,foreground
test.wav,8163.1,8163.11,background
test.wav,8163.11,8164.26,foreground
test.wav,8164.26,8164.27,background
test.wav,8164.27,8164.33,foreground
test.wav,8164.33,8164.35,background
test.wav,8164.35,8164.36,foreground
test.wav,8164.36,8164.39,background
test.wav,8164.39,8164.45,foreground
test.wav,8164.45,8164.46,background
test.wav,8164.46,8164.76,foreground
test.wav,8164.76,8164.77,background
test.wav,8164.77,8164.9,foreground
test.wav,8164.9,8164.91,background
test.wav,8164.91,8164.99,foreground
test.wav,8164.99,8165.1,background
test.wav,8165.1,8165.12,foreground
test.wav,8165.12,8165.13,background
test.wav,8165.13,8165.18,foreground
test.wav,8165.18,8165.19,background
test.wav,8165.19,8165.23,foreground
test.wav,8165.23,8165.24,background
test.wav,8165.24,8165.26,foreground
test.wav,8165.26,8165.27,background
test.wav,8165.27,8165.32,foreground
test.wav,8165.32,8165.33,background
test.wav,8165.33,8166.18,foreground
test.wav,8166.18,8166.2,background
test.wav,8166.2,8166.24,foreground
test.wav,8166.24,8166.25,background
test.wav,8166.25,8166.26,foreground
test.wav,8166.26,8166.29,background
test.wav,8166.29,8166.59,foreground
test.wav,8166.59,8166.61,background
test.wav,8166.61,8166.62,foreground
test.wav,8166.62,8166.63,background
test.wav,8166.63,8166.87,foreground
test.wav,8166.87,8166.88,background
test.wav,8166.88,8166.89,foreground
test.wav,8166.89,8166.9,background
test.wav,8166.9,8166.92,foreground
test.wav,8166.92,8166.98,background
test.wav,8166.98,8166.99,foreground
test.wav,8166.99,8167.01,background
test.wav,8167.01,8167.06,foreground
test.wav,8167.06,8167.07,background
test.wav,8167.07,8167.49,foreground
test.wav,8167.49,8167.5,background
test.wav,8167.5,8167.55,foreground
test.wav,8167.55,8167.69,background
test.wav,8167.69,8167.7,foreground
test.wav,8167.7,8167.8,background
test.wav,8167.8,8167.81,foreground
test.wav,8167.81,8167.88,background
test.wav,8167.88,8167.89,foreground
test.wav,8167.89,8167.9,background
test.wav,8167.9,8167.91,foreground
test.wav,8167.91,8167.92,background
test.wav,8167.92,8167.93,foreground
test.wav,8167.93,8167.94,background
test.wav,8167.94,8167.95,foreground
test.wav,8167.95,8167.96,background
test.wav,8167.96,8168.34,foreground
test.wav,8168.34,8168.39,background
test.wav,8168.39,8168.4,foreground
test.wav,8168.4,8168.41,background
test.wav,8168.41,8168.49,foreground
test.wav,8168.49,8168.63,background
test.wav,8168.63,8168.64,foreground
test.wav,8168.64,8168.67,background
test.wav,8168.67,8168.69,foreground
test.wav,8168.69,8168.7,background
test.wav,8168.7,8168.71,foreground
test.wav,8168.71,8168.73,background
test.wav,8168.73,8168.74,foreground
test.wav,8168.74,8169.13,background
test.wav,8169.13,8169.14,foreground
test.wav,8169.14,8169.16,background
test.wav,8169.16,8169.17,foreground
test.wav,8169.17,8169.24,background
test.wav,8169.24,8169.25,foreground
test.wav,8169.25,8169.26,background
test.wav,8169.26,8169.27,foreground
test.wav,8169.27,8169.28,background
test.wav,8169.28,8169.32,foreground
test.wav,8169.32,8169.33,background
test.wav,8169.33,8169.39,foreground
test.wav,8169.39,8169.42,background
test.wav,8169.42,8169.43,foreground
test.wav,8169.43,8169.48,background
test.wav,8169.48,8169.49,foreground
test.wav,8169.49,8169.5,background
test.wav,8169.5,8169.51,foreground
test.wav,8169.51,8170.21,background
test.wav,8170.21,8170.22,foreground
test.wav,8170.22,8170.27,background
test.wav,8170.27,8170.3,foreground
test.wav,8170.3,8170.52,background
test.wav,8170.52,8170.59,foreground
test.wav,8170.59,8170.6,background
test.wav,8170.6,8170.61,foreground
test.wav,8170.61,8170.7,background
test.wav,8170.7,8170.72,foreground
test.wav,8170.72,8170.75,background
test.wav,8170.75,8170.79,foreground
test.wav,8170.79,8170.82,background
test.wav,8170.82,8170.9,foreground
test.wav,8170.9,8170.91,background
test.wav,8170.91,8170.92,foreground
test.wav,8170.92,8171.64,background
test.wav,8171.64,8171.67,foreground
test.wav,8171.67,8171.68,background
test.wav,8171.68,8171.69,foreground
test.wav,8171.69,8171.7,background
test.wav,8171.7,8171.72,foreground
test.wav,8171.72,8171.73,background
test.wav,8171.73,8172.05,foreground
test.wav,8172.05,8172.41,background
test.wav,8172.41,8172.44,foreground
test.wav,8172.44,8172.45,background
test.wav,8172.45,8172.51,foreground
test.wav,8172.51,8172.8,background
test.wav,8172.8,8172.81,foreground
test.wav,8172.81,8172.82,background
test.wav,8172.82,8172.83,foreground
test.wav,8172.83,8172.84,background
test.wav,8172.84,8173.25,foreground
test.wav,8173.25,8173.31,background
test.wav,8173.31,8173.32,foreground
test.wav,8173.32,8173.58,background
test.wav,8173.58,8173.59,foreground
test.wav,8173.59,8173.85,background
test.wav,8173.85,8173.86,foreground
test.wav,8173.86,8174.2,background
test.wav,8174.2,8174.21,foreground
test.wav,8174.21,8174.24,background
test.wav,8174.24,8174.25,foreground
test.wav,8174.25,8174.28,background
test.wav,8174.28,8174.29,foreground
test.wav,8174.29,8174.32,background
test.wav,8174.32,8174.36,foreground
test.wav,8174.36,8174.37,background
test.wav,8174.37,8175.01,foreground
test.wav,8175.01,8175.23,background
test.wav,8175.23,8175.32,foreground
test.wav,8175.32,8175.34,background
test.wav,8175.34,8175.94,foreground
test.wav,8175.94,8175.97,background
test.wav,8175.97,8175.98,foreground
test.wav,8175.98,8176.01,background
test.wav,8176.01,8176.02,foreground
test.wav,8176.02,8176.03,background
test.wav,8176.03,8176.18,foreground
test.wav,8176.18,8176.52,background
test.wav,8176.52,8176.53,foreground
test.wav,8176.53,8176.55,background
test.wav,8176.55,8176.57,foreground
test.wav,8176.57,8176.79,background
test.wav,8176.79,8176.8,foreground
test.wav,8176.8,8176.82,background
test.wav,8176.82,8176.85,foreground
test.wav,8176.85,8176.87,background
test.wav,8176.87,8176.99,foreground
test.wav,8176.99,8177.0,background
test.wav,8177.0,8177.12,foreground
test.wav,8177.12,8177.44,background
test.wav,8177.44,8177.52,foreground
test.wav,8177.52,8177.56,background
test.wav,8177.56,8177.57,foreground
test.wav,8177.57,8177.73,background
test.wav,8177.73,8177.74,foreground
test.wav,8177.74,8177.75,background
test.wav,8177.75,8177.76,foreground
test.wav,8177.76,8177.79,background
test.wav,8177.79,8177.82,foreground
test.wav,8177.82,8177.83,background
test.wav,8177.83,8177.87,foreground
test.wav,8177.87,8177.95,background
test.wav,8177.95,8177.96,foreground
test.wav,8177.96,8179.07,background
test.wav,8179.07,8179.08,foreground
test.wav,8179.08,8179.09,background
test.wav,8179.09,8179.1,foreground
test.wav,8179.1,8179.11,background
test.wav,8179.11,8179.12,foreground
test.wav,8179.12,8179.13,background
test.wav,8179.13,8179.35,foreground
test.wav,8179.35,8179.72,background
test.wav,8179.72,8179.73,foreground
test.wav,8179.73,8180.14,background
test.wav,8180.14,8180.35,foreground
test.wav,8180.35,8180.4,background
test.wav,8180.4,8180.42,foreground
test.wav,8180.42,8180.45,background
test.wav,8180.45,8180.67,foreground
test.wav,8180.67,8180.68,background
test.wav,8180.68,8180.7,foreground
test.wav,8180.7,8180.75,background
test.wav,8180.75,8180.87,foreground
test.wav,8180.87,8180.92,background
test.wav,8180.92,8180.98,foreground
test.wav,8180.98,8181.2,background
test.wav,8181.2,8181.21,foreground
test.wav,8181.21,8181.22,background
test.wav,8181.22,8181.3,foreground
test.wav,8181.3,8181.32,background
test.wav,8181.32,8181.33,foreground
test.wav,8181.33,8181.85,background
test.wav,8181.85,8181.86,foreground
test.wav,8181.86,8182.22,background
test.wav,8182.22,8182.23,foreground
test.wav,8182.23,8182.27,background
test.wav,8182.27,8182.28,foreground
test.wav,8182.28,8182.29,background
test.wav,8182.29,8182.3,foreground
test.wav,8182.3,8182.35,background
test.wav,8182.35,8182.38,foreground
test.wav,8182.38,8182.4,background
test.wav,8182.4,8182.44,foreground
test.wav,8182.44,8182.63,background
test.wav,8182.63,8182.64,foreground
test.wav,8182.64,8182.69,background
test.wav,8182.69,8182.71,foreground
test.wav,8182.71,8182.74,background
test.wav,8182.74,8182.76,foreground
test.wav,8182.76,8182.78,background
test.wav,8182.78,8182.79,foreground
test.wav,8182.79,8182.83,background
test.wav,8182.83,8182.84,foreground
test.wav,8182.84,8182.86,background
test.wav,8182.86,8182.87,foreground
test.wav,8182.87,8183.07,background
test.wav,8183.07,8183.14,foreground
test.wav,8183.14,8183.18,background
test.wav,8183.18,8183.22,foreground
test.wav,8183.22,8183.33,background
test.wav,8183.33,8183.34,foreground
test.wav,8183.34,8183.35,background
test.wav,8183.35,8183.37,foreground
test.wav,8183.37,8183.38,background
test.wav,8183.38,8183.41,foreground
test.wav,8183.41,8183.43,background
test.wav,8183.43,8183.49,foreground
test.wav,8183.49,8183.51,background
test.wav,8183.51,8183.54,foreground
test.wav,8183.54,8183.58,background
test.wav,8183.58,8183.59,foreground
test.wav,8183.59,8183.6,background
test.wav,8183.6,8183.66,foreground
test.wav,8183.66,8183.67,background
test.wav,8183.67,8184.11,foreground
test.wav,8184.11,8184.41,background
test.wav,8184.41,8184.43,foreground
test.wav,8184.43,8184.44,background
test.wav,8184.44,8184.49,foreground
test.wav,8184.49,8184.5,background
test.wav,8184.5,8185.26,foreground
test.wav,8185.26,8185.27,background
test.wav,8185.27,8185.31,foreground
test.wav,8185.31,8185.33,background
test.wav,8185.33,8185.34,foreground
test.wav,8185.34,8185.4,background
test.wav,8185.4,8185.41,foreground
test.wav,8185.41,8185.43,background
test.wav,8185.43,8185.44,foreground
test.wav,8185.44,8185.72,background
test.wav,8185.72,8185.73,foreground
test.wav,8185.73,8185.74,background
test.wav,8185.74,8185.89,foreground
test.wav,8185.89,8185.9,background
test.wav,8185.9,8185.91,foreground
test.wav,8185.91,8186.18,background
test.wav,8186.18,8186.22,foreground
test.wav,8186.22,8186.27,background
test.wav,8186.27,8186.31,foreground
test.wav,8186.31,8186.33,background
test.wav,8186.33,8186.39,foreground
test.wav,8186.39,8186.42,background
test.wav,8186.42,8186.43,foreground
test.wav,8186.43,8187.11,background
test.wav,8187.11,8188.09,foreground
test.wav,8188.09,8188.1,background
test.wav,8188.1,8188.54,foreground
test.wav,8188.54,8188.82,background
test.wav,8188.82,8188.84,foreground
test.wav,8188.84,8188.87,background
test.wav,8188.87,8188.88,foreground
test.wav,8188.88,8188.94,background
test.wav,8188.94,8188.96,foreground
test.wav,8188.96,8189.17,background
test.wav,8189.17,8189.18,foreground
test.wav,8189.18,8189.24,background
test.wav,8189.24,8189.41,foreground
test.wav,8189.41,8189.42,background
test.wav,8189.42,8189.43,foreground
test.wav,8189.43,8189.71,background
test.wav,8189.71,8189.73,foreground
test.wav,8189.73,8189.74,background
test.wav,8189.74,8189.75,foreground
test.wav,8189.75,8189.78,background
test.wav,8189.78,8189.82,foreground
test.wav,8189.82,8189.83,background
test.wav,8189.83,8190.04,foreground
test.wav,8190.04,8190.05,background
test.wav,8190.05,8190.07,foreground
test.wav,8190.07,8190.08,background
test.wav,8190.08,8190.13,foreground
test.wav,8190.13,8190.48,background
test.wav,8190.48,8190.49,foreground
test.wav,8190.49,8190.67,background
test.wav,8190.67,8190.68,foreground
test.wav,8190.68,8190.71,background
test.wav,8190.71,8190.73,foreground
test.wav,8190.73,8190.74,background
test.wav,8190.74,8190.76,foreground
test.wav,8190.76,8190.77,background
test.wav,8190.77,8191.64,foreground
test.wav,8191.64,8191.65,background
test.wav,8191.65,8191.8,foreground
test.wav,8191.8,8191.81,background
test.wav,8191.81,8191.82,foreground
test.wav,8191.82,8191.83,background
test.wav,8191.83,8191.95,foreground
test.wav,8191.95,8191.96,background
test.wav,8191.96,8192.15,foreground
test.wav,8192.15,8192.17,background
test.wav,8192.17,8192.18,foreground
test.wav,8192.18,8192.19,background
test.wav,8192.19,8192.29,foreground
test.wav,8192.29,8192.75,background
test.wav,8192.75,8192.76,foreground
test.wav,8192.76,8192.81,background
test.wav,8192.81,8192.82,foreground
test.wav,8192.82,8192.9,background
test.wav,8192.9,8192.93,foreground
test.wav,8192.93,8193.01,background
test.wav,8193.01,8193.02,foreground
test.wav,8193.02,8193.18,background
test.wav,8193.18,8193.19,foreground
test.wav,8193.19,8193.25,background
test.wav,8193.25,8193.27,foreground
test.wav,8193.27,8193.44,background
test.wav,8193.44,8193.45,foreground
test.wav,8193.45,8193.5,background
test.wav,8193.5,8193.51,foreground
test.wav,8193.51,8193.54,background
test.wav,8193.54,8193.55,foreground
test.wav,8193.55,8193.56,background
test.wav,8193.56,8193.57,foreground
test.wav,8193.57,8193.59,background
test.wav,8193.59,8193.6,foreground
test.wav,8193.6,8193.65,background
test.wav,8193.65,8193.66,foreground
test.wav,8193.66,8193.7,background
test.wav,8193.7,8193.71,foreground
test.wav,8193.71,8193.78,background
test.wav,8193.78,8193.89,foreground
test.wav,8193.89,8194.01,background
test.wav,8194.01,8194.04,foreground
test.wav,8194.04,8194.06,background
test.wav,8194.06,8194.1,foreground
test.wav,8194.1,8194.12,background
test.wav,8194.12,8194.13,foreground
test.wav,8194.13,8194.24,background
test.wav,8194.24,8194.25,foreground
test.wav,8194.25,8194.26,background
test.wav,8194.26,8194.27,foreground
test.wav,8194.27,8194.37,background
test.wav,8194.37,8194.38,foreground
test.wav,8194.38,8195.19,background
test.wav,8195.19,8195.2,foreground
test.wav,8195.2,8195.25,background
test.wav,8195.25,8195.27,foreground
test.wav,8195.27,8195.3,background
test.wav,8195.3,8195.31,foreground
test.wav,8195.31,8195.32,background
test.wav,8195.32,8195.42,foreground
test.wav,8195.42,8195.43,background
test.wav,8195.43,8195.44,foreground
test.wav,8195.44,8195.48,background
test.wav,8195.48,8195.49,foreground
test.wav,8195.49,8195.5,background
test.wav,8195.5,8195.51,foreground
test.wav,8195.51,8195.52,background
test.wav,8195.52,8195.78,foreground
test.wav,8195.78,8195.79,background
test.wav,8195.79,8195.8,foreground
test.wav,8195.8,8195.81,background
test.wav,8195.81,8195.83,foreground
test.wav,8195.83,8195.88,background
test.wav,8195.88,8195.89,foreground
test.wav,8195.89,8195.9,background
test.wav,8195.9,8196.23,foreground
test.wav,8196.23,8196.24,background
test.wav,8196.24,8196.25,foreground
test.wav,8196.25,8196.29,background
test.wav,8196.29,8196.3,foreground
test.wav,8196.3,8196.37,background
test.wav,8196.37,8196.38,foreground
test.wav,8196.38,8196.45,background
test.wav,8196.45,8196.48,foreground
test.wav,8196.48,8196.55,background
test.wav,8196.55,8196.56,foreground
test.wav,8196.56,8196.6,background
test.wav,8196.6,8196.61,foreground
test.wav,8196.61,8196.64,background
test.wav,8196.64,8196.73,foreground
test.wav,8196.73,8196.77,background
test.wav,8196.77,8197.21,foreground
test.wav,8197.21,8197.22,background
test.wav,8197.22,8197.23,foreground
test.wav,8197.23,8197.24,background
test.wav,8197.24,8197.69,foreground
test.wav,8197.69,8197.77,background
test.wav,8197.77,8197.78,foreground
test.wav,8197.78,8197.91,background
test.wav,8197.91,8197.92,foreground
test.wav,8197.92,8197.95,background
test.wav,8197.95,8197.97,foreground
test.wav,8197.97,8197.98,background
test.wav,8197.98,8198.02,foreground
test.wav,8198.02,8198.03,background
test.wav,8198.03,8198.06,foreground
test.wav,8198.06,8198.07,background
test.wav,8198.07,8198.1,foreground
test.wav,8198.1,8198.13,background
test.wav,8198.13,8198.14,foreground
test.wav,8198.14,8198.19,background
test.wav,8198.19,8198.2,foreground
test.wav,8198.2,8198.59,background
test.wav,8198.59,8198.6,foreground
test.wav,8198.6,8199.01,background
test.wav,8199.01,8199.02,foreground
test.wav,8199.02,8199.12,background
test.wav,8199.12,8199.13,foreground
test.wav,8199.13,8199.18,background
test.wav,8199.18,8199.2,foreground
test.wav,8199.2,8199.21,background
test.wav,8199.21,8199.23,foreground
test.wav,8199.23,8199.27,background
test.wav,8199.27,8199.28,foreground
test.wav,8199.28,8199.29,background
test.wav,8199.29,8199.3,foreground
test.wav,8199.3,8199.55,background
test.wav,8199.55,8199.56,foreground
test.wav,8199.56,8199.7,background
test.wav,8199.7,8199.71,foreground
test.wav,8199.71,8199.72,background
test.wav,8199.72,8199.75,foreground
test.wav,8199.75,8199.78,background
test.wav,8199.78,8199.86,foreground
test.wav,8199.86,8199.87,background
test.wav,8199.87,8199.88,foreground
test.wav,8199.88,8199.89,background
test.wav,8199.89,8199.9,foreground
test.wav,8199.9,8200.28,background
test.wav,8200.28,8200.3,foreground
test.wav,8200.3,8200.31,background
test.wav,8200.31,8200.52,foreground
test.wav,8200.52,8200.53,background
test.wav,8200.53,8200.6,foreground
test.wav,8200.6,8200.61,background
test.wav,8200.61,8200.63,foreground
test.wav,8200.63,8200.64,background
test.wav,8200.64,8200.65,foreground
test.wav,8200.65,8200.66,background
test.wav,8200.66,8200.67,foreground
test.wav,8200.67,8200.8,background
test.wav,8200.8,8200.81,foreground
test.wav,8200.81,8200.86,background
test.wav,8200.86,8200.9,foreground
test.wav,8200.9,8200.91,background
test.wav,8200.91,8201.17,foreground
test.wav,8201.17,8201.19,background
test.wav,8201.19,8201.39,foreground
test.wav,8201.39,8201.4,background
test.wav,8201.4,8201.42,foreground
test.wav,8201.42,8201.43,background
test.wav,8201.43,8201.44,foreground
test.wav,8201.44,8201.45,background
test.wav,8201.45,8201.5,foreground
